risk_profile_id,customer_id,institution_id,product_type,risk_pattern,base_risk_score,total_exposure,relationship_length_months,products_held,repayment_history_score,recent_transaction_volatility,collateral_quality_score,liquidity_ratio,projected_cash_flow_rating,primary_risk_factors,risk_factor_weights
501,CUST-C0117,INST-003,Business Loan,Volatile,0.7149,3751.74,25,3,7,0.7401,0.3293,1.9142,0.6886,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
502,CUST-C0209,INST-011,Business Loan,Stable,0.1556,46563.55,91,2,5,0.4822,0.3309,0.4669,0.1774,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
503,CUST-C0211,INST-011,Credit Card,Deteriorating,0.1773,3262.93,55,1,9,0.9487,0.2688,0.0998,0.1139,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
504,CUST-C0130,INST-016,Business Loan,Stable,0.1113,895871.34,100,2,8,0.0894,0.4306,0.8422,0.648,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
505,CUST-C0106,INST-019,Personal Loan,Stable,0.9892,30480.11,25,3,8,0.8459,0.4732,0.7945,0.776,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
506,CUST-C0222,INST-010,Personal Loan,Volatile,0.3141,1082.19,5,4,8,0.1518,0.2038,0.5909,0.4857,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
507,CUST-C0170,INST-020,Personal Loan,Volatile,0.6356,63090.65,98,2,5,0.8381,0.6752,1.9106,0.9888,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
508,CUST-C0143,INST-012,Personal Loan,Stable,0.1161,3911856.92,12,1,8,0.9497,0.068,0.0759,0.2342,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
509,CUST-C0098,INST-017,Credit Card,Stable,0.213,6820.45,118,1,1,0.3637,0.3367,0.958,0.4829,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
510,CUST-C0185,INST-017,Line of Credit,Stable,0.349,4261.65,42,1,9,0.9703,0.8585,0.5365,0.426,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
511,CUST-C0153,INST-014,Personal Loan,Volatile,0.3674,2146874.81,46,4,3,0.3599,0.455,0.3944,0.9604,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
512,CUST-C0005,INST-020,Personal Loan,Deteriorating,0.382,99839.19,43,3,10,0.2446,0.083,1.9815,0.3788,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
513,CUST-C0073,INST-016,Line of Credit,Stable,0.9888,26396.24,107,1,7,0.5801,0.157,1.5389,0.9349,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
514,CUST-C0192,INST-011,Credit Card,Improving,0.6429,8543.44,53,5,1,0.8746,0.0078,1.7302,0.4203,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
515,CUST-C0218,INST-001,Mortgage,Stable,0.621,3676.32,43,3,4,0.321,0.2456,1.5406,0.9723,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
516,CUST-C0182,INST-013,Mortgage,Volatile,0.0997,3368502.66,96,2,5,0.2241,0.1044,1.6494,0.6141,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
517,CUST-C0011,INST-017,Business Loan,Volatile,0.6784,78557.35,80,2,2,0.1311,0.8203,0.7099,0.8786,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
518,CUST-C0074,INST-003,Personal Loan,Stable,0.4365,23396.44,1,5,8,0.456,0.0514,0.2563,0.5973,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
519,CUST-C0221,INST-015,Line of Credit,Improving,0.3849,51290.16,4,5,5,0.9022,0.9878,1.9391,0.3143,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
520,CUST-C0097,INST-007,Personal Loan,Stable,0.3826,65745.92,49,2,2,0.0856,0.8452,0.955,0.8167,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
521,CUST-C0001,INST-006,Business Loan,Improving,0.8699,3009357.24,62,3,8,0.7241,0.7736,1.9193,0.5628,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
522,CUST-C0087,INST-013,Mortgage,Stable,0.1724,240230.25,92,3,8,0.5661,0.0432,0.6859,0.6802,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
523,CUST-C0188,INST-006,Line of Credit,Improving,0.0522,21548.3,72,3,4,0.5228,0.7842,1.114,0.6633,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
524,CUST-C0221,INST-004,Mortgage,Improving,0.25,7961.06,112,4,4,0.7284,0.2989,0.9908,0.1145,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
525,CUST-C0162,INST-008,Personal Loan,Improving,0.0896,684527.57,18,5,6,0.0662,0.893,0.427,0.697,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
526,CUST-C0242,INST-020,Personal Loan,Stable,0.556,3373.83,67,2,6,0.3259,0.5711,0.0664,0.1968,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
527,CUST-C0150,INST-018,Credit Card,Deteriorating,0.2641,2664.01,7,2,4,0.0052,0.0999,0.3093,0.934,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
528,CUST-C0152,INST-005,Mortgage,Improving,0.0398,7882.95,65,2,4,0.8452,0.9103,1.7202,0.4987,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
529,CUST-C0123,INST-007,Mortgage,Volatile,0.8231,7824.55,11,3,2,0.4225,0.1229,0.2629,0.2783,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
530,CUST-C0010,INST-003,Line of Credit,Stable,0.184,25780.87,11,1,3,0.0661,0.2959,1.2416,0.8754,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
531,CUST-C0149,INST-016,Personal Loan,Improving,0.4653,3752222.76,98,1,9,0.1032,0.7533,1.9102,0.3386,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
532,CUST-C0030,INST-008,Credit Card,Volatile,0.2735,44721.94,14,5,4,0.5999,0.5856,1.0627,0.747,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
533,CUST-C0011,INST-019,Mortgage,Volatile,0.151,1352.65,4,2,4,0.2997,0.6924,1.1424,0.7175,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
534,CUST-C0066,INST-016,Business Loan,Improving,0.2048,47623.05,116,5,3,0.2992,0.6025,0.6894,0.6994,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
535,CUST-C0159,INST-014,Credit Card,Volatile,0.0224,19178.81,7,4,1,0.8539,0.4015,1.1774,0.2832,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
536,CUST-C0007,INST-006,Business Loan,Improving,0.4635,4167.98,102,3,1,0.0185,0.375,1.743,0.5529,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
537,CUST-C0133,INST-019,Credit Card,Improving,0.84,4416129.84,39,4,1,0.6118,0.6775,0.4632,0.2046,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
538,CUST-C0092,INST-016,Personal Loan,Improving,0.18,50830.34,38,2,1,0.1516,0.7157,1.3332,0.6829,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
539,CUST-C0024,INST-014,Personal Loan,Improving,0.7315,191412.42,52,1,4,0.8449,0.2739,0.0086,0.5521,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
540,CUST-C0142,INST-008,Credit Card,Stable,0.704,6354.62,81,5,10,0.3478,0.7339,1.0108,0.5777,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
541,CUST-C0021,INST-013,Credit Card,Stable,0.7116,275355.87,47,3,7,0.7514,0.0582,0.713,0.5299,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
542,CUST-C0217,INST-008,Business Loan,Stable,0.6159,84994.63,76,5,4,0.4896,0.9648,1.2123,0.1262,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
543,CUST-C0042,INST-009,Personal Loan,Stable,0.4911,327572.17,76,3,7,0.164,0.6868,1.8826,0.2858,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
544,CUST-C0066,INST-001,Business Loan,Deteriorating,0.6178,67061.9,113,3,3,0.487,0.6312,1.604,0.3007,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
545,CUST-C0139,INST-016,Personal Loan,Stable,0.9004,45539.9,77,4,8,0.3821,0.083,1.6559,0.6201,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
546,CUST-C0085,INST-011,Business Loan,Deteriorating,0.4013,5762.29,94,3,2,0.1742,0.3599,0.8063,0.2932,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
547,CUST-C0111,INST-020,Personal Loan,Deteriorating,0.0213,6501.37,9,1,1,0.3521,0.5709,1.507,0.7388,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
548,CUST-C0007,INST-013,Personal Loan,Volatile,0.0389,6425.84,23,5,1,0.6937,0.3011,0.402,0.0629,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
549,CUST-C0249,INST-020,Personal Loan,Volatile,0.1245,3425.56,99,2,8,0.4493,0.8357,0.6708,0.3323,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
550,CUST-C0131,INST-015,Business Loan,Deteriorating,0.3894,2854.08,116,2,4,0.7925,0.7405,0.8057,0.1437,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
551,CUST-C0074,INST-017,Credit Card,Improving,0.3896,843870.82,35,5,8,0.4396,0.7029,1.2078,0.1316,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
552,CUST-C0234,INST-007,Line of Credit,Deteriorating,0.6287,4975930.69,68,5,3,0.3506,0.7092,1.1987,0.9394,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
553,CUST-C0105,INST-003,Personal Loan,Stable,0.897,1204779.9,106,3,7,0.1345,0.6225,0.1917,0.9067,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
554,CUST-C0195,INST-019,Mortgage,Volatile,0.7236,7870.39,20,2,1,0.9837,0.9424,1.3669,0.5551,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
555,CUST-C0232,INST-008,Line of Credit,Improving,0.0482,1530.3,45,3,2,0.9744,0.9006,1.1941,0.9234,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
556,CUST-C0135,INST-018,Personal Loan,Volatile,0.2705,9115.72,27,4,8,0.4133,0.7164,1.5306,0.4554,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
557,CUST-C0165,INST-016,Credit Card,Volatile,0.1199,270311.99,36,3,4,0.8642,0.7799,0.3466,0.3118,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
558,CUST-C0042,INST-010,Line of Credit,Deteriorating,0.564,741285.65,39,5,3,0.2227,0.1418,0.7551,0.091,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
559,CUST-C0192,INST-019,Credit Card,Volatile,0.5646,472278.58,57,4,8,0.0006,0.2951,1.9826,0.5182,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
560,CUST-C0145,INST-014,Credit Card,Improving,0.4672,58575.86,31,2,9,0.608,0.7435,1.8935,0.9349,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
561,CUST-C0219,INST-016,Credit Card,Deteriorating,0.8814,1043.45,95,2,10,0.0643,0.0165,0.8279,0.2834,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
562,CUST-C0047,INST-009,Mortgage,Improving,0.4293,160284.39,53,4,6,0.2422,0.5757,0.6697,0.3137,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
563,CUST-C0126,INST-017,Credit Card,Volatile,0.7588,98418.28,8,5,4,0.5239,0.6334,1.7373,0.7872,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
564,CUST-C0154,INST-012,Mortgage,Deteriorating,0.7172,792989.27,60,1,5,0.4731,0.1422,1.3611,0.6657,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
565,CUST-C0119,INST-009,Credit Card,Volatile,0.395,3612.24,72,5,9,0.173,0.9161,0.0597,0.0415,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
566,CUST-C0098,INST-001,Credit Card,Stable,0.2124,852247.36,75,1,6,0.0008,0.6352,0.9147,0.8386,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
567,CUST-C0145,INST-010,Line of Credit,Volatile,0.0615,3222.11,41,5,5,0.8079,0.1127,0.9782,0.9729,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
568,CUST-C0220,INST-019,Line of Credit,Improving,0.045,901445.9,36,2,1,0.6257,0.606,0.3435,0.8099,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
569,CUST-C0050,INST-001,Mortgage,Volatile,0.965,1603891.76,78,1,5,0.3155,0.167,1.0401,0.5909,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
570,CUST-C0135,INST-014,Line of Credit,Improving,0.0656,4775332.01,75,2,8,0.063,0.9705,0.2921,0.8464,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
571,CUST-C0085,INST-009,Personal Loan,Volatile,0.7153,33985.78,54,3,9,0.3153,0.9932,0.5151,0.0424,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
572,CUST-C0015,INST-009,Business Loan,Volatile,0.5428,8184.57,105,1,6,0.0111,0.0937,1.1103,0.9534,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
573,CUST-C0144,INST-005,Line of Credit,Improving,0.6897,4843585.35,79,1,9,0.4523,0.3429,0.4782,0.1446,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
574,CUST-C0176,INST-004,Mortgage,Volatile,0.0679,2972.71,4,4,1,0.1346,0.4314,1.405,0.372,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
575,CUST-C0178,INST-002,Business Loan,Stable,0.2044,685411.68,95,3,9,0.7254,0.8575,1.9942,0.59,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
576,CUST-C0212,INST-002,Line of Credit,Stable,0.653,32459.26,83,3,9,0.908,0.7423,0.9059,0.3125,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
577,CUST-C0214,INST-016,Line of Credit,Volatile,0.9659,1676331.26,107,3,7,0.844,0.0137,1.772,0.6644,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
578,CUST-C0068,INST-004,Credit Card,Improving,0.4764,896458.22,52,3,6,0.1517,0.6283,0.9629,0.082,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
579,CUST-C0070,INST-008,Business Loan,Deteriorating,0.0565,35517.53,107,2,10,0.8809,0.9488,0.0397,0.7273,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
580,CUST-C0044,INST-001,Mortgage,Volatile,0.259,32086.16,94,2,4,0.382,0.5926,0.0006,0.7568,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
581,CUST-C0200,INST-017,Mortgage,Volatile,0.6646,2940634.77,85,1,6,0.6971,0.7119,0.3112,0.3999,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
582,CUST-C0156,INST-010,Business Loan,Stable,0.1073,3183932.06,104,1,3,0.5881,0.9641,0.4959,0.4909,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
583,CUST-C0146,INST-020,Credit Card,Deteriorating,0.7505,3935917.15,47,5,2,0.5726,0.5808,0.4726,0.7088,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
584,CUST-C0215,INST-008,Personal Loan,Deteriorating,0.0365,5842.0,105,4,9,0.3151,0.1283,1.1952,0.721,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
585,CUST-C0169,INST-009,Credit Card,Improving,0.8903,864159.18,41,2,2,0.9557,0.6238,1.5533,0.5011,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
586,CUST-C0133,INST-006,Business Loan,Deteriorating,0.1803,909554.19,108,5,8,0.4827,0.5026,1.6829,0.7253,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
587,CUST-C0201,INST-006,Personal Loan,Deteriorating,0.4381,25419.12,43,1,2,0.7696,0.9161,1.1243,0.3408,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
588,CUST-C0028,INST-003,Mortgage,Stable,0.254,15866.23,115,2,8,0.9143,0.8546,1.5119,0.4773,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
589,CUST-C0146,INST-008,Line of Credit,Improving,0.7763,9481.67,16,4,7,0.3143,0.0121,1.9231,0.2467,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
590,CUST-C0145,INST-001,Mortgage,Volatile,0.2407,3392941.78,62,2,2,0.0335,0.8422,1.7287,0.8441,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
591,CUST-C0093,INST-002,Credit Card,Stable,0.4821,2142.76,8,3,9,0.6628,0.293,0.2,0.8796,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
592,CUST-C0049,INST-013,Mortgage,Stable,0.4692,1856390.38,75,4,7,0.0906,0.9016,0.3271,0.8826,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
593,CUST-C0071,INST-013,Mortgage,Deteriorating,0.8408,679841.33,45,2,1,0.9302,0.5194,0.9014,0.3186,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
594,CUST-C0187,INST-012,Mortgage,Volatile,0.2241,941338.62,90,3,10,0.5615,0.2548,1.6908,0.8639,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
595,CUST-C0083,INST-015,Personal Loan,Volatile,0.4363,8311.85,87,1,8,0.4849,0.2592,0.488,0.7562,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
596,CUST-C0044,INST-007,Business Loan,Deteriorating,0.4244,8843.06,88,2,1,0.3345,0.4829,1.9495,0.6452,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
597,CUST-C0195,INST-018,Mortgage,Stable,0.3431,9946.99,90,1,5,0.4222,0.7391,1.9154,0.0105,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
598,CUST-C0034,INST-001,Credit Card,Stable,0.0102,6686.24,2,2,4,0.6928,0.4129,1.7485,0.7942,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
599,CUST-C0199,INST-004,Business Loan,Improving,0.6279,4264701.21,23,5,3,0.0104,0.9272,1.3071,0.7632,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
600,CUST-C0095,INST-014,Personal Loan,Volatile,0.1381,491132.71,51,1,1,0.8901,0.5466,0.1136,0.653,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
601,CUST-C0089,INST-007,Business Loan,Stable,0.8374,57953.85,92,3,7,0.0471,0.7355,0.3693,0.0034,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
602,CUST-C0163,INST-012,Mortgage,Improving,0.3067,55109.25,63,1,8,0.2809,0.5173,1.0894,0.7047,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
603,CUST-C0003,INST-010,Business Loan,Stable,0.6149,903102.74,16,4,10,0.9722,0.7674,1.0876,0.313,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
604,CUST-C0189,INST-016,Credit Card,Stable,0.4239,54704.13,69,4,10,0.4331,0.2052,0.3134,0.4683,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
605,CUST-C0193,INST-018,Mortgage,Stable,0.5999,598490.34,30,3,10,0.312,0.5006,1.4581,0.1591,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
606,CUST-C0247,INST-013,Personal Loan,Volatile,0.2164,29120.78,115,1,7,0.3751,0.5159,0.3546,0.603,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
607,CUST-C0223,INST-016,Credit Card,Deteriorating,0.417,384112.25,10,5,3,0.7907,0.4534,1.0873,0.1524,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
608,CUST-C0111,INST-006,Mortgage,Stable,0.1953,406421.23,77,2,5,0.9198,0.1662,0.0966,0.8398,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
609,CUST-C0148,INST-014,Line of Credit,Volatile,0.8651,4304701.79,42,4,10,0.9266,0.2726,0.194,0.2521,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
610,CUST-C0094,INST-005,Credit Card,Stable,0.5009,2908988.67,90,3,7,0.5076,0.9187,0.1252,0.6152,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
611,CUST-C0007,INST-009,Mortgage,Improving,0.7136,3542.29,69,4,3,0.2247,0.6443,1.1133,0.6944,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
612,CUST-C0011,INST-008,Credit Card,Volatile,0.5173,1039843.21,91,1,6,0.5352,0.6905,1.7097,0.3818,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
613,CUST-C0117,INST-011,Credit Card,Improving,0.5541,567849.66,40,3,1,0.778,0.3838,0.1194,0.7952,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
614,CUST-C0201,INST-010,Personal Loan,Volatile,0.4651,714855.71,26,5,3,0.3796,0.4097,0.7219,0.1054,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
615,CUST-C0035,INST-008,Business Loan,Improving,0.7274,22557.02,50,1,9,0.2834,0.1257,1.2532,0.6104,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
616,CUST-C0108,INST-002,Line of Credit,Stable,0.3127,840099.2,1,5,1,0.5807,0.6852,1.6454,0.6595,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
617,CUST-C0095,INST-003,Mortgage,Improving,0.956,397059.03,70,2,8,0.3948,0.3904,1.2787,0.2873,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
618,CUST-C0055,INST-012,Line of Credit,Improving,0.5083,26778.8,61,2,5,0.715,0.2112,0.9813,0.4818,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
619,CUST-C0248,INST-010,Personal Loan,Volatile,0.104,1112583.56,16,4,1,0.458,0.8403,0.5276,0.3097,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
620,CUST-C0227,INST-009,Line of Credit,Volatile,0.5356,36012.97,47,1,10,0.0454,0.8432,0.2857,0.4889,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
621,CUST-C0067,INST-020,Personal Loan,Stable,0.6555,1311181.33,98,1,5,0.3035,0.959,1.7428,0.0768,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
622,CUST-C0013,INST-009,Business Loan,Stable,0.6038,2924.39,99,2,5,0.6108,0.8574,1.9279,0.9437,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
623,CUST-C0006,INST-013,Business Loan,Volatile,0.1887,83835.89,66,2,9,0.3629,0.6843,1.2724,0.7842,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
624,CUST-C0128,INST-001,Personal Loan,Improving,0.2749,3417672.38,78,3,8,0.4376,0.0032,1.1357,0.2941,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
625,CUST-C0028,INST-008,Mortgage,Improving,0.9619,9758.88,85,2,2,0.8568,0.3626,0.4085,0.9865,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
626,CUST-C0212,INST-019,Personal Loan,Volatile,0.0045,3398896.45,64,4,4,0.6389,0.0874,1.5618,0.1744,Debt-to-income;Payment history,"{'income': 0.3, 'credit_history': 0.4, 'collateral': 0.3}"
