assessment_id,customer_id,institution_id,date,month,year,current_risk_score,risk_level,fraud_probability,risk_change_from_previous,is_anomaly,anomaly_type,monthly_transaction_volume,transaction_count,approval_recommendation,approval_confidence,primary_explanation_factors
175,CUST-C0002,INST-020,2024-07-01,7,2024,0.2195,Low,0.027,0.0008,True,Unusual Transaction Pattern,9288.18,95,Approve,0.9004,Income stability;Payment history
176,CUST-C0002,INST-020,2024-08-01,8,2024,0.1907,Very Low,0.2882,-0.0288,False,None,15248.31,42,Approve,0.5153,Income stability;Payment history
177,CUST-C0002,INST-020,2024-09-01,9,2024,0.18,Very Low,0.1791,-0.0107,False,None,7884.58,143,Approve with Conditions,0.708,Income stability;Payment history
178,CUST-C0002,INST-020,2024-10-01,10,2024,0.1829,Very Low,0.2536,0.0029,False,None,839.68,94,Approve with Strict Conditions,0.5635,Income stability;Payment history
179,CUST-C0002,INST-020,2024-11-01,11,2024,0.1377,Very Low,0.1408,-0.0452,True,Behavioral Deviation,20413.47,173,Approve with Conditions,0.616,Income stability;Payment history
180,CUST-C0002,INST-020,2024-12-01,12,2024,0.1206,Very Low,0.1821,-0.0171,False,None,39772.66,198,Approve,0.5033,Income stability;Payment history
181,CUST-C0170,INST-007,2022-01-01,1,2022,0.116,Very Low,0.2738,,True,Unusual Transaction Pattern,16064.78,153,Approve,0.9605,Income stability;Payment history
182,CUST-C0170,INST-007,2022-02-01,2,2022,0.0909,Very Low,0.0757,-0.0251,False,None,33065.62,72,Approve,0.6195,Income stability;Payment history
183,CUST-C0170,INST-007,2022-03-01,3,2022,0.0975,Very Low,0.0949,0.0066,False,None,8177.78,108,Approve with Conditions,0.825,Income stability;Payment history
184,CUST-C0170,INST-007,2022-04-01,4,2022,0.1422,Very Low,0.2121,0.0447,False,None,28780.94,56,Approve with Conditions,0.7433,Income stability;Payment history
185,CUST-C0170,INST-007,2022-05-01,5,2022,0.1231,Very Low,0.2728,-0.0191,False,None,22088.95,181,Approve with Strict Conditions,0.6326,Income stability;Payment history
186,CUST-C0170,INST-007,2022-06-01,6,2022,0.0911,Very Low,0.2731,-0.032,False,None,6463.37,23,Approve,0.8143,Income stability;Payment history
187,CUST-C0170,INST-007,2022-07-01,7,2022,0.0883,Very Low,0.0693,-0.0028,False,None,49214.91,119,Approve with Conditions,0.7446,Income stability;Payment history
188,CUST-C0170,INST-007,2022-08-01,8,2022,0.064,Very Low,0.1691,-0.0243,False,None,33317.71,93,Approve,0.8464,Income stability;Payment history
189,CUST-C0170,INST-007,2022-09-01,9,2022,0.1039,Very Low,0.0802,0.0399,False,None,3785.34,22,Approve with Conditions,0.5722,Income stability;Payment history
190,CUST-C0170,INST-007,2022-10-01,10,2022,0.1379,Very Low,0.0819,0.034,False,None,47620.85,41,Approve with Strict Conditions,0.884,Income stability;Payment history
191,CUST-C0170,INST-007,2022-11-01,11,2022,0.1487,Very Low,0.1975,0.0108,False,None,49750.85,62,Approve with Strict Conditions,0.5553,Income stability;Payment history
192,CUST-C0170,INST-007,2022-12-01,12,2022,0.1898,Very Low,0.1679,0.0411,False,None,47150.85,74,Approve,0.8796,Income stability;Payment history
193,CUST-C0170,INST-007,2023-01-01,1,2023,0.1849,Very Low,0.0327,-0.0049,False,None,17472.07,37,Approve with Conditions,0.7904,Income stability;Payment history
194,CUST-C0170,INST-007,2023-02-01,2,2023,0.1773,Very Low,0.2328,-0.0076,False,None,27658.6,95,Approve with Strict Conditions,0.6992,Income stability;Payment history
195,CUST-C0170,INST-007,2023-03-01,3,2023,0.2045,Low,0.2605,0.0272,False,None,17564.64,83,Approve,0.9292,Income stability;Payment history
196,CUST-C0170,INST-007,2023-04-01,4,2023,0.2244,Low,0.0443,0.0199,False,None,4370.27,159,Approve with Conditions,0.7629,Income stability;Payment history
197,CUST-C0170,INST-007,2023-05-01,5,2023,0.2537,Low,0.1083,0.0293,False,None,34815.5,35,Approve,0.747,Income stability;Payment history
198,CUST-C0170,INST-007,2023-06-01,6,2023,0.2151,Low,0.1232,-0.0386,False,None,31500.33,74,Approve with Strict Conditions,0.9274,Income stability;Payment history
199,CUST-C0170,INST-007,2023-07-01,7,2023,0.2081,Low,0.0571,-0.007,False,None,39107.59,194,Approve with Conditions,0.5051,Income stability;Payment history
200,CUST-C0170,INST-007,2023-08-01,8,2023,0.2205,Low,0.066,0.0124,False,None,1241.23,49,Deny,0.8748,Income stability;Payment history
201,CUST-C0170,INST-007,2023-09-01,9,2023,0.2466,Low,0.0248,0.0261,False,None,16658.07,193,Approve with Conditions,0.6261,Income stability;Payment history
202,CUST-C0170,INST-007,2023-10-01,10,2023,0.2877,Low,0.1222,0.0411,False,None,9829.47,2,Deny,0.5053,Income stability;Payment history
203,CUST-C0170,INST-007,2023-11-01,11,2023,0.2921,Low,0.1455,0.0044,False,None,18053.62,50,Approve,0.9349,Income stability;Payment history
204,CUST-C0170,INST-007,2023-12-01,12,2023,0.325,Low,0.2929,0.0329,False,None,4911.6,53,Deny,0.6997,Income stability;Payment history
205,CUST-C0170,INST-007,2024-01-01,1,2024,0.293,Low,0.1607,-0.032,False,None,32910.79,22,Approve,0.5933,Income stability;Payment history
206,CUST-C0170,INST-007,2024-02-01,2,2024,0.3138,Low,0.2259,0.0208,False,None,34225.36,146,Approve,0.5862,Income stability;Payment history
207,CUST-C0170,INST-007,2024-03-01,3,2024,0.3462,Low,0.2149,0.0324,False,None,34027.97,45,Approve,0.941,Income stability;Payment history
208,CUST-C0170,INST-007,2024-04-01,4,2024,0.3731,Low,0.2959,0.0269,False,None,19011.6,107,Deny,0.9976,Income stability;Payment history
209,CUST-C0170,INST-007,2024-05-01,5,2024,0.3414,Low,0.2967,-0.0317,False,None,35268.84,156,Approve,0.7903,Income stability;Payment history
210,CUST-C0170,INST-007,2024-06-01,6,2024,0.3229,Low,0.1548,-0.0185,False,None,11236.91,127,Approve with Conditions,0.5404,Income stability;Payment history
211,CUST-C0170,INST-007,2024-07-01,7,2024,0.3514,Low,0.139,0.0285,False,None,48201.93,124,Approve,0.728,Income stability;Payment history
212,CUST-C0170,INST-007,2024-08-01,8,2024,0.3826,Low,0.2045,0.0312,False,None,35635.65,45,Deny,0.5888,Income stability;Payment history
213,CUST-C0170,INST-007,2024-09-01,9,2024,0.4027,Moderate,0.1809,0.0201,False,None,23708.03,42,Deny,0.5075,Income stability;Payment history
214,CUST-C0170,INST-007,2024-10-01,10,2024,0.4192,Moderate,0.1631,0.0165,False,None,29360.61,33,Approve,0.5516,Income stability;Payment history
215,CUST-C0170,INST-007,2024-11-01,11,2024,0.4165,Moderate,0.1744,-0.0027,False,None,6796.69,67,Deny,0.6597,Income stability;Payment history
216,CUST-C0170,INST-007,2024-12-01,12,2024,0.4196,Moderate,0.1127,0.0031,False,None,16815.88,161,Approve with Conditions,0.7526,Income stability;Payment history
217,CUST-C0211,INST-001,2022-01-01,1,2022,0.4813,Moderate,0.0803,,False,None,33490.16,98,Approve,0.527,Income stability;Payment history
218,CUST-C0211,INST-001,2022-02-01,2,2022,0.5301,Moderate,0.1017,0.0488,False,None,21243.2,147,Approve,0.8365,Income stability;Payment history
219,CUST-C0211,INST-001,2022-03-01,3,2022,0.5154,Moderate,0.1898,-0.0147,False,None,20084.81,38,Approve,0.5067,Income stability;Payment history
220,CUST-C0211,INST-001,2022-04-01,4,2022,0.5124,Moderate,0.1738,-0.003,False,None,2172.44,168,Approve,0.6532,Income stability;Payment history
221,CUST-C0211,INST-001,2022-05-01,5,2022,0.5526,Moderate,0.0261,0.0402,False,None,47289.5,145,Deny,0.668,Income stability;Payment history
222,CUST-C0211,INST-001,2022-06-01,6,2022,0.5101,Moderate,0.0332,-0.0425,False,None,15252.92,33,Approve with Strict Conditions,0.7298,Income stability;Payment history
223,CUST-C0211,INST-001,2022-07-01,7,2022,0.5249,Moderate,0.2511,0.0148,False,None,11432.86,112,Approve with Strict Conditions,0.8973,Income stability;Payment history
224,CUST-C0211,INST-001,2022-08-01,8,2022,0.523,Moderate,0.2973,-0.0019,False,None,2346.22,173,Approve,0.8306,Income stability;Payment history
225,CUST-C0211,INST-001,2022-09-01,9,2022,0.5373,Moderate,0.0585,0.0143,False,None,29800.86,25,Approve,0.8131,Income stability;Payment history
226,CUST-C0211,INST-001,2022-10-01,10,2022,0.5462,Moderate,0.108,0.0089,False,None,46430.53,39,Approve with Conditions,0.772,Income stability;Payment history
227,CUST-C0211,INST-001,2022-11-01,11,2022,0.5643,Moderate,0.052,0.0181,False,None,49123.49,3,Deny,0.9666,Income stability;Payment history
228,CUST-C0211,INST-001,2022-12-01,12,2022,0.6048,High,0.189,0.0405,False,None,10695.09,12,Approve with Conditions,0.9927,Income stability;Payment history
229,CUST-C0211,INST-001,2023-01-01,1,2023,0.5931,Moderate,0.2161,-0.0117,False,None,3902.25,186,Deny,0.7219,Income stability;Payment history
230,CUST-C0211,INST-001,2023-02-01,2,2023,0.5582,Moderate,0.2088,-0.0349,False,None,26100.29,170,Approve,0.8134,Income stability;Payment history
231,CUST-C0211,INST-001,2023-03-01,3,2023,0.5372,Moderate,0.1961,-0.021,False,None,36248.82,139,Deny,0.638,Income stability;Payment history
232,CUST-C0211,INST-001,2023-04-01,4,2023,0.5625,Moderate,0.1961,0.0253,False,None,5797.43,124,Approve with Conditions,0.6121,Income stability;Payment history
233,CUST-C0211,INST-001,2023-05-01,5,2023,0.5224,Moderate,0.2714,-0.0401,False,None,831.17,67,Approve,0.7211,Income stability;Payment history
234,CUST-C0211,INST-001,2023-06-01,6,2023,0.5495,Moderate,0.2015,0.0271,False,None,29222.98,140,Deny,0.6693,Income stability;Payment history
235,CUST-C0211,INST-001,2023-07-01,7,2023,0.5901,Moderate,0.1919,0.0406,False,None,5057.24,27,Approve with Conditions,0.723,Income stability;Payment history
236,CUST-C0211,INST-001,2023-08-01,8,2023,0.6067,High,0.211,0.0166,False,None,45499.69,186,Approve,0.925,Income stability;Payment history
237,CUST-C0211,INST-001,2023-09-01,9,2023,0.6128,High,0.2328,0.0061,False,None,46842.86,27,Deny,0.9888,Income stability;Payment history
238,CUST-C0211,INST-001,2023-10-01,10,2023,0.6493,High,0.0203,0.0365,False,None,27044.12,81,Deny,0.5307,Income stability;Payment history
239,CUST-C0211,INST-001,2023-11-01,11,2023,0.6021,High,0.2571,-0.0472,True,Unusual Transaction Pattern,33296.99,43,Approve,0.5133,Income stability;Payment history
240,CUST-C0211,INST-001,2023-12-01,12,2023,0.5945,Moderate,0.2827,-0.0076,False,None,39783.64,8,Deny,0.8415,Income stability;Payment history
241,CUST-C0211,INST-001,2024-01-01,1,2024,0.5629,Moderate,0.2105,-0.0316,False,None,4564.24,23,Deny,0.9979,Income stability;Payment history
242,CUST-C0211,INST-001,2024-02-01,2,2024,0.5686,Moderate,0.0847,0.0057,True,Behavioral Deviation,27603.13,116,Deny,0.8392,Income stability;Payment history
243,CUST-C0211,INST-001,2024-03-01,3,2024,0.565,Moderate,0.0539,-0.0036,False,None,8000.73,151,Approve,0.6883,Income stability;Payment history
244,CUST-C0211,INST-001,2024-04-01,4,2024,0.5424,Moderate,0.0761,-0.0226,False,None,42538.26,189,Approve,0.5017,Income stability;Payment history
245,CUST-C0211,INST-001,2024-05-01,5,2024,0.55,Moderate,0.0816,0.0076,False,None,20057.17,65,Deny,0.9783,Income stability;Payment history
246,CUST-C0211,INST-001,2024-06-01,6,2024,0.5469,Moderate,0.2634,-0.0031,False,None,49035.62,159,Approve with Conditions,0.9039,Income stability;Payment history
247,CUST-C0211,INST-001,2024-07-01,7,2024,0.544,Moderate,0.1254,-0.0029,False,None,30983.2,168,Deny,0.6413,Income stability;Payment history
248,CUST-C0211,INST-001,2024-08-01,8,2024,0.5648,Moderate,0.1176,0.0208,False,None,30574.14,104,Approve,0.5923,Income stability;Payment history
249,CUST-C0211,INST-001,2024-09-01,9,2024,0.5431,Moderate,0.234,-0.0217,False,None,6224.59,48,Approve with Conditions,0.6538,Income stability;Payment history
250,CUST-C0211,INST-001,2024-10-01,10,2024,0.5433,Moderate,0.062,0.0002,False,None,1072.12,152,Approve with Strict Conditions,0.6065,Income stability;Payment history
251,CUST-C0211,INST-001,2024-11-01,11,2024,0.5144,Moderate,0.1643,-0.0289,False,None,14848.7,9,Deny,0.5444,Income stability;Payment history
252,CUST-C0211,INST-001,2024-12-01,12,2024,0.4938,Moderate,0.2057,-0.0206,False,None,47625.82,105,Approve,0.6429,Income stability;Payment history
253,CUST-C0102,INST-007,2022-01-01,1,2022,0.5371,Moderate,0.1298,,False,None,24221.31,166,Approve with Strict Conditions,0.6706,Income stability;Payment history
254,CUST-C0102,INST-007,2022-02-01,2,2022,0.5331,Moderate,0.122,-0.004,False,None,4002.23,37,Deny,0.6971,Income stability;Payment history
255,CUST-C0102,INST-007,2022-03-01,3,2022,0.5284,Moderate,0.0604,-0.0047,False,None,44981.81,106,Approve with Conditions,0.5461,Income stability;Payment history
256,CUST-C0102,INST-007,2022-04-01,4,2022,0.494,Moderate,0.0429,-0.0344,False,None,2494.06,50,Approve,0.9874,Income stability;Payment history
257,CUST-C0102,INST-007,2022-05-01,5,2022,0.5405,Moderate,0.2915,0.0465,False,None,5202.2,50,Approve with Strict Conditions,0.8507,Income stability;Payment history
258,CUST-C0102,INST-007,2022-06-01,6,2022,0.5123,Moderate,0.1385,-0.0282,False,None,1672.1,123,Approve with Strict Conditions,0.9471,Income stability;Payment history
259,CUST-C0102,INST-007,2022-07-01,7,2022,0.5123,Moderate,0.015,0.0,False,None,38599.6,172,Deny,0.5847,Income stability;Payment history
260,CUST-C0102,INST-007,2022-08-01,8,2022,0.4976,Moderate,0.1146,-0.0147,False,None,19292.2,21,Approve with Conditions,0.8346,Income stability;Payment history
261,CUST-C0102,INST-007,2022-09-01,9,2022,0.5174,Moderate,0.0585,0.0198,False,None,32949.34,66,Approve with Conditions,0.9161,Income stability;Payment history
262,CUST-C0102,INST-007,2022-10-01,10,2022,0.4975,Moderate,0.2782,-0.0199,False,None,29386.52,178,Deny,0.9473,Income stability;Payment history
263,CUST-C0102,INST-007,2022-11-01,11,2022,0.49,Moderate,0.1202,-0.0075,False,None,44971.79,178,Approve with Strict Conditions,0.8174,Income stability;Payment history
264,CUST-C0102,INST-007,2022-12-01,12,2022,0.5366,Moderate,0.0809,0.0466,False,None,41518.33,166,Approve,0.8564,Income stability;Payment history
265,CUST-C0102,INST-007,2023-01-01,1,2023,0.5824,Moderate,0.0994,0.0458,True,Rapid Score Change,34474.95,128,Approve,0.5145,Income stability;Payment history
266,CUST-C0102,INST-007,2023-02-01,2,2023,0.5396,Moderate,0.1166,-0.0428,False,None,1395.98,163,Deny,0.8667,Income stability;Payment history
267,CUST-C0102,INST-007,2023-03-01,3,2023,0.5484,Moderate,0.0214,0.0088,False,None,4560.91,137,Approve with Conditions,0.9856,Income stability;Payment history
268,CUST-C0102,INST-007,2023-04-01,4,2023,0.5744,Moderate,0.2565,0.026,False,None,11447.98,61,Approve with Conditions,0.8782,Income stability;Payment history
269,CUST-C0102,INST-007,2023-05-01,5,2023,0.5454,Moderate,0.0756,-0.029,False,None,8560.31,73,Deny,0.9996,Income stability;Payment history
270,CUST-C0102,INST-007,2023-06-01,6,2023,0.5348,Moderate,0.1078,-0.0106,False,None,15650.09,136,Approve with Strict Conditions,0.729,Income stability;Payment history
271,CUST-C0102,INST-007,2023-07-01,7,2023,0.535,Moderate,0.0822,0.0002,False,None,7678.23,149,Approve with Strict Conditions,0.7485,Income stability;Payment history
272,CUST-C0102,INST-007,2023-08-01,8,2023,0.571,Moderate,0.0604,0.036,False,None,11258.23,145,Deny,0.5488,Income stability;Payment history
273,CUST-C0102,INST-007,2023-09-01,9,2023,0.5349,Moderate,0.1726,-0.0361,False,None,39643.15,25,Approve,0.6339,Income stability;Payment history
274,CUST-C0102,INST-007,2023-10-01,10,2023,0.5526,Moderate,0.1596,0.0177,False,None,42145.45,182,Approve with Strict Conditions,0.8611,Income stability;Payment history
275,CUST-C0102,INST-007,2023-11-01,11,2023,0.5035,Moderate,0.1122,-0.0491,False,None,17821.0,147,Deny,0.9263,Income stability;Payment history
276,CUST-C0102,INST-007,2023-12-01,12,2023,0.5535,Moderate,0.1579,0.05,False,None,5081.13,139,Approve,0.978,Income stability;Payment history
277,CUST-C0102,INST-007,2024-01-01,1,2024,0.5164,Moderate,0.0066,-0.0371,False,None,24363.12,185,Approve,0.8028,Income stability;Payment history
278,CUST-C0102,INST-007,2024-02-01,2,2024,0.5542,Moderate,0.1304,0.0378,False,None,5666.18,155,Approve with Strict Conditions,0.8821,Income stability;Payment history
279,CUST-C0102,INST-007,2024-03-01,3,2024,0.5536,Moderate,0.0096,-0.0006,False,None,21059.96,160,Approve,0.9761,Income stability;Payment history
280,CUST-C0102,INST-007,2024-04-01,4,2024,0.6,High,0.1184,0.0464,False,None,4447.95,156,Approve with Conditions,0.6401,Income stability;Payment history
281,CUST-C0102,INST-007,2024-05-01,5,2024,0.5578,Moderate,0.1885,-0.0422,False,None,8150.57,76,Deny,0.6898,Income stability;Payment history
282,CUST-C0102,INST-007,2024-06-01,6,2024,0.6013,High,0.0465,0.0435,False,None,37517.25,149,Approve with Strict Conditions,0.9444,Income stability;Payment history
283,CUST-C0102,INST-007,2024-07-01,7,2024,0.5945,Moderate,0.0199,-0.0068,False,None,4547.54,23,Deny,0.9708,Income stability;Payment history
284,CUST-C0102,INST-007,2024-08-01,8,2024,0.6117,High,0.2682,0.0172,False,None,44568.11,55,Approve with Strict Conditions,0.6227,Income stability;Payment history
285,CUST-C0102,INST-007,2024-09-01,9,2024,0.6578,High,0.1143,0.0461,True,Rapid Score Change,10819.83,91,Approve,0.6369,Income stability;Payment history
286,CUST-C0102,INST-007,2024-10-01,10,2024,0.6128,High,0.1638,-0.045,False,None,3104.72,180,Deny,0.8179,Income stability;Payment history
287,CUST-C0102,INST-007,2024-11-01,11,2024,0.6204,High,0.0756,0.0076,True,Behavioral Deviation,49267.45,171,Approve with Strict Conditions,0.639,Income stability;Payment history
288,CUST-C0102,INST-007,2024-12-01,12,2024,0.6181,High,0.0603,-0.0023,False,None,5845.19,182,Approve with Strict Conditions,0.6397,Income stability;Payment history
289,CUST-C0240,INST-012,2022-01-01,1,2022,0.5101,Moderate,0.0585,,False,None,27365.78,49,Approve with Conditions,0.5094,Income stability;Payment history
290,CUST-C0240,INST-012,2022-02-01,2,2022,0.5377,Moderate,0.1811,0.0276,True,Rapid Score Change,49159.08,189,Approve,0.9314,Income stability;Payment history
291,CUST-C0240,INST-012,2022-03-01,3,2022,0.5177,Moderate,0.2256,-0.02,False,None,43088.01,15,Deny,0.7078,Income stability;Payment history
292,CUST-C0240,INST-012,2022-04-01,4,2022,0.499,Moderate,0.0354,-0.0187,False,None,13310.13,37,Approve with Conditions,0.8349,Income stability;Payment history
293,CUST-C0240,INST-012,2022-05-01,5,2022,0.514,Moderate,0.2907,0.015,False,None,28756.05,50,Approve,0.9702,Income stability;Payment history
294,CUST-C0240,INST-012,2022-06-01,6,2022,0.4923,Moderate,0.2375,-0.0217,False,None,36922.68,80,Approve with Conditions,0.7375,Income stability;Payment history
295,CUST-C0240,INST-012,2022-07-01,7,2022,0.5327,Moderate,0.2216,0.0404,False,None,21396.37,63,Approve with Conditions,0.5887,Income stability;Payment history
296,CUST-C0240,INST-012,2022-08-01,8,2022,0.4955,Moderate,0.1377,-0.0372,False,None,6734.77,26,Approve with Strict Conditions,0.8139,Income stability;Payment history
297,CUST-C0240,INST-012,2022-09-01,9,2022,0.4509,Moderate,0.246,-0.0446,False,None,33645.28,132,Deny,0.9011,Income stability;Payment history
298,CUST-C0240,INST-012,2022-10-01,10,2022,0.4676,Moderate,0.1561,0.0167,False,None,42799.02,106,Deny,0.6558,Income stability;Payment history
299,CUST-C0240,INST-012,2022-11-01,11,2022,0.4548,Moderate,0.2211,-0.0128,False,None,44050.2,156,Deny,0.5554,Income stability;Payment history
